muX;IC95_lower;IC95_upper;pointwise_pout;sigma;epsilon;p_out
11.05291971026989;10.373902844907596;11.681463949563408;0.006716596892866387;0.21579574083772976;0.517426624245963;0.03890058848542296
11.126641068119847;10.373902844907596;11.800333140895754;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.200362425969807;10.373902844907596;11.885239706133145;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.274083783819762;10.390884157955075;11.936183645275579;0.13827220770995619;0.21579574083772976;0.517426624245963;0.03890058848542296
11.190990150355942;10.356921531860117;11.885239706133145;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.107896516892122;10.322958905765162;11.800333140895754;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.024802883428304;10.288996279670204;11.698445262610885;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.94170924996449;10.272014966622727;11.56259475823106;0.00936012870379385;0.21579574083772976;0.517426624245963;0.03890058848542296
10.917805457697524;10.238052340527771;11.56259475823106;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.893901665430558;10.221071027480292;11.545613445183584;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.869997873163594;10.238052340527771;11.477688192993671;0.009960079858361446;0.21579574083772976;0.517426624245963;0.03890058848542296
10.78054974665946;10.102201836147946;11.426744253851236;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.691101620155328;10.000313957863078;11.358819001661324;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.601653493651199;9.932388705673166;11.256931123376456;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.512205367147068;9.88144476653073;11.121080618996631;0.007107877109795178;0.21579574083772976;0.517426624245963;0.03890058848542296
10.453796040260693;9.796538201293341;11.104099305949152;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.39538671337432;9.728612949103429;11.053155366806719;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.336977386487948;9.694650323008473;10.968248801569327;0.006560452867638687;0.21579574083772976;0.517426624245963;0.03890058848542296
10.282404959113947;9.592762444723604;10.968248801569327;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.227832531739963;9.507855879486215;10.95126748852185;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.173260104366078;9.45691194034378;10.917304862426894;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.118687676992412;9.422949314248823;10.883342236331938;0.11701473048363185;0.21579574083772976;0.517426624245963;0.03890058848542296
10.184676065706952;9.490874566438736;10.917304862426894;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.250664454421594;9.558799818628648;10.95126748852185;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.316652843136282;9.677669009960994;10.95126748852185;0.006699968540244101;0.21579574083772976;0.517426624245963;0.03890058848542296
10.392905535035935;9.711631636055952;11.070136679854198;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.46915822693559;9.779556888245864;11.155043245091587;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.54541091883525;9.864463453483253;11.205987184234022;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.621663610734917;9.9833326448156;11.239949810328977;0.007157803068304492;0.21579574083772976;0.517426624245963;0.03890058848542296
10.72984759234134;10.06823921005299;11.375800314708801;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.83803157394776;10.170127088337859;11.477688192993671;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.946215555554186;10.305977592717683;11.56259475823106;0.021129564735563273;0.21579574083772976;0.517426624245963;0.03890058848542296
10.945534644412705;10.272014966622727;11.596557384326017;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.94485373327122;10.25503365357525;11.613538697373496;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.944172822129737;10.272014966622727;11.596557384326017;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.943491910988255;10.322958905765162;11.56259475823106;0.017145664687777926;0.21579574083772976;0.517426624245963;0.03890058848542296
11.042009928614462;10.390884157955075;11.681463949563408;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.14052794624067;10.475790723192464;11.783351827848275;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.239045963866882;10.611641227572289;11.851277080038187;0.013067872709280089;0.21579574083772976;0.517426624245963;0.03890058848542296
11.252889358346309;10.577678601477333;11.902221019180622;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.266732752825728;10.577678601477333;11.936183645275579;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.280576147305156;10.611641227572289;11.936183645275579;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.294419541784578;10.679566479762201;11.902221019180622;0.006433718641806696;0.21579574083772976;0.517426624245963;0.03890058848542296
11.312305619109281;10.662585166714724;11.953164958323057;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.330191696433982;10.679566479762201;11.970146271370535;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.348077773758682;10.730510418904636;11.953164958323057;0.006455850661378659;0.21579574083772976;0.517426624245963;0.03890058848542296
11.373738005002947;10.713529105857157;12.02109021051297;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.399398236247212;10.713529105857157;12.055052836607924;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.425058467491477;10.76447304499959;12.072034149655403;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.450718698735745;10.832398297189503;12.055052836607924;0.00737220001795603;0.21579574083772976;0.517426624245963;0.03890058848542296
11.438681499735821;10.78145435804707;12.072034149655403;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.426644300735902;10.78145435804707;12.055052836607924;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.414607101735978;10.798435671094548;12.02109021051297;0.0064931245974115;0.21579574083772976;0.517426624245963;0.03890058848542296
11.413450348361053;10.747491731952113;12.055052836607924;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.412293594986131;10.730510418904636;12.072034149655403;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.411136841611206;10.747491731952113;12.055052836607924;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.409980088236281;10.78145435804707;12.02109021051297;0.006461608642531885;0.21579574083772976;0.517426624245963;0.03890058848542296
11.415919768051934;10.76447304499959;12.055052836607924;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.421859447867584;10.76447304499959;12.055052836607924;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.427799127683233;10.798435671094548;12.038071523560447;0.01606053327118569;0.21579574083772976;0.517426624245963;0.03890058848542296
11.337710857117816;10.662585166714724;11.987127584418012;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.247622586552403;10.560697288429854;11.9192023322281;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.157534315986986;10.492772036239941;11.817314453943233;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.067446045421569;10.441828097097508;11.681463949563408;0.012923507449072663;0.21579574083772976;0.517426624245963;0.03890058848542296
11.060770356191526;10.390884157955075;11.715426575658363;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.054094666961486;10.390884157955075;11.698445262610885;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.047418977731446;10.407865471002552;11.681463949563408;0.006724378389868922;0.21579574083772976;0.517426624245963;0.03890058848542296
11.024824165588003;10.322958905765162;11.715426575658363;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.002229353444552;10.272014966622727;11.715426575658363;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.97963454130111;10.238052340527771;11.698445262610885;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.957039729157666;10.238052340527771;11.66448263651593;0.0071821210240009935;0.21579574083772976;0.517426624245963;0.03890058848542296
10.936100463028714;10.136164462242903;11.74938920175332;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.915161196899763;10.051257897005513;11.800333140895754;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.894221930770815;10.000313957863078;11.83429576699071;0.5835748743513459;0.21579574083772976;0.517426624245963;0.03890058848542296
10.956659175776782;10.085220523100467;11.851277080038187;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.019096420782748;10.187108401385338;11.868258393085666;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.081533665788719;10.305977592717683;11.851277080038187;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.143970910794689;10.441828097097508;11.83429576699071;0.011243435659323177;0.21579574083772976;0.517426624245963;0.03890058848542296
11.140620042853564;10.441828097097508;11.83429576699071;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.137269174912447;10.441828097097508;11.817314453943233;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.133918306971324;10.492772036239941;11.766370514800798;0.011117045285235052;0.21579574083772976;0.517426624245963;0.03890058848542296
11.202286836053915;10.5267346623349;11.868258393085666;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.270655365136506;10.577678601477333;11.953164958323057;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.339023894219093;10.662585166714724;12.00410889746549;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.40739242330169;10.76447304499959;12.02109021051297;0.015849412239084325;0.21579574083772976;0.517426624245963;0.03890058848542296
11.380840371858774;10.713529105857157;12.02109021051297;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.354288320415854;10.696547792809678;11.987127584418012;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.327736268972942;10.696547792809678;11.936183645275579;0.007368733859802953;0.21579574083772976;0.517426624245963;0.03890058848542296
11.338272874414972;10.679566479762201;11.987127584418012;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.348809479857007;10.662585166714724;12.02109021051297;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.359346085299038;10.696547792809678;12.00410889746549;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.369882690741075;10.747491731952113;11.987127584418012;0.007270707448192655;0.21579574083772976;0.517426624245963;0.03890058848542296
11.415264558641496;10.76447304499959;12.055052836607924;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.46064642654192;10.798435671094548;12.10599677575036;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.506028294442343;10.883342236331938;12.122978088797836;0.02161139471172654;0.21579574083772976;0.517426624245963;0.03890058848542296
11.661516260781033;10.985230114616806;12.326753845367573;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.817004227119723;11.13806193204411;12.479585662794877;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.972492193458407;11.307875062518889;12.63241748022218;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.127980159797094;11.494669506041149;12.734305358507047;0.009060228390514565;0.21579574083772976;0.517426624245963;0.03890058848542296
12.22437076860146;11.56259475823106;12.853174549839395;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.32076137740583;11.66448263651593;12.955062428124263;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.417151986210193;11.800333140895754;13.022987680314175;0.006458412548325091;0.21579574083772976;0.517426624245963;0.03890058848542296
12.520427997826209;11.851277080038187;13.175819497741479;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.623704009442228;11.936183645275579;13.277707376026346;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.726980021058253;12.055052836607924;13.379595254311216;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.830256032674273;12.190903340987749;13.430539193453649;0.015180524716337762;0.21579574083772976;0.517426624245963;0.03890058848542296
12.84027713965827;12.173922027940272;13.481483132596082;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.85029824664227;12.190903340987749;13.481483132596082;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.86031935362627;12.241847280130184;13.464501819548605;0.007205046556114202;0.21579574083772976;0.517426624245963;0.03890058848542296
12.90450806377702;12.241847280130184;13.549408384785995;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.948696773927772;12.27580990622514;13.617333636975907;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.992885484078522;12.326753845367573;13.634314950023386;;0.21579574083772976;0.517426624245963;0.03890058848542296
13.037074194229273;12.411660410604965;13.651296263070865;0.006716758786190011;0.21579574083772976;0.517426624245963;0.03890058848542296
13.060629451832483;12.394679097557486;13.702240202213298;;0.21579574083772976;0.517426624245963;0.03890058848542296
13.084184709435693;12.428641723652444;13.719221515260777;;0.21579574083772976;0.517426624245963;0.03890058848542296
13.10773996703891;12.462604349747398;13.719221515260777;0.019350667057284613;0.21579574083772976;0.517426624245963;0.03890058848542296
13.026176935898263;12.343735158415052;13.68525888916582;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.944613904757622;12.258828593177661;13.617333636975907;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.863050873616979;12.190903340987749;13.51544575869104;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.781487842476338;12.156940714892794;13.396576567358693;0.01598048681787655;0.21579574083772976;0.517426624245963;0.03890058848542296
12.795702154625749;12.139959401845315;13.430539193453649;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.80991646677516;12.156940714892794;13.447520506501128;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.824130778924566;12.207884654035228;13.430539193453649;0.006489321171070378;0.21579574083772976;0.517426624245963;0.03890058848542296
12.847182823313247;12.173922027940272;13.498464445643561;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.870234867701935;12.190903340987749;13.532427071738518;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.893286912090613;12.224865967082707;13.549408384785995;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.916338956479294;12.27580990622514;13.51544575869104;0.016592105669663414;0.21579574083772976;0.517426624245963;0.03890058848542296
12.841580951499541;12.173922027940272;13.481483132596082;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.766822946519792;12.10599677575036;13.396576567358693;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.692064941540044;12.072034149655403;13.294688689073825;0.006567158529158304;0.21579574083772976;0.517426624245963;0.03890058848542296
12.602902602605024;11.936183645275579;13.243744749931391;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.513740263670003;11.83429576699071;13.175819497741479;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.424577924734987;11.766370514800798;13.073931619456609;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.33541558579996;11.715426575658363;12.938081115076784;0.006441672815822842;0.21579574083772976;0.517426624245963;0.03890058848542296
12.245397537824866;11.596557384326017;12.88713717593435;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.15537948984977;11.494669506041149;12.80223061069696;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.065361441874675;11.443725566898713;12.683361419364614;0.019985949096983462;0.21579574083772976;0.517426624245963;0.03890058848542296
12.081507879438677;11.409762940803759;12.751286671554526;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.09765431700268;11.409762940803759;12.768267984602005;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.113800754566682;11.443725566898713;12.785249297649482;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.129947192130688;11.494669506041149;12.751286671554526;0.020638121805091225;0.21579574083772976;0.517426624245963;0.03890058848542296
12.253568468289629;11.596557384326017;12.90411848898183;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.377189744448572;11.715426575658363;13.022987680314175;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.500811020607514;11.868258393085666;13.107894245551567;0.009456575396077645;0.21579574083772976;0.517426624245963;0.03890058848542296
12.563327090700309;11.885239706133145;13.226763436883912;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.625843160793096;11.9192023322281;13.294688689073825;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.68835923088589;11.987127584418012;13.345632628216258;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.75087530097868;12.072034149655403;13.362613941263737;0.03279283093036868;0.21579574083772976;0.517426624245963;0.03890058848542296
12.688948303685585;11.987127584418012;13.32865131516878;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.627021306392487;11.936183645275579;13.277707376026346;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.56509430909939;11.902221019180622;13.175819497741479;0.030541920849668322;0.21579574083772976;0.517426624245963;0.03890058848542296
12.381363672782607;11.681463949563408;13.039968993361654;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.197633036465819;11.494669506041149;12.870155862886872;;0.21579574083772976;0.517426624245963;0.03890058848542296
12.013902400149036;11.341837688613847;12.666380106317135;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.83017176383225;11.205987184234022;12.44562303669992;0.0076952276252778016;0.21579574083772976;0.517426624245963;0.03890058848542296
11.688598613391079;11.03617405375924;12.326753845367573;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.547025462949902;10.883342236331938;12.190903340987749;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.405452312508732;10.78145435804707;12.02109021051297;0.01185677177721774;0.21579574083772976;0.517426624245963;0.03890058848542296
11.342444871418069;10.679566479762201;12.00410889746549;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.279437430327404;10.594659914524811;11.953164958323057;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.216429989236737;10.543715975382376;11.868258393085666;;0.21579574083772976;0.517426624245963;0.03890058848542296
11.153422548146077;10.5267346623349;11.766370514800798;0.007906978950388858;0.21579574083772976;0.517426624245963;0.03890058848542296
11.045046376091246;10.390884157955075;11.698445262610885;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.936670204036417;10.272014966622727;11.596557384326017;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.828294031981585;10.204089714432815;11.477688192993671;0.03512636599390922;0.21579574083772976;0.517426624245963;0.03890058848542296
10.84870038683487;10.170127088337859;11.528632132136105;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.86910674168815;10.187108401385338;11.545613445183584;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.889513096541434;10.221071027480292;11.545613445183584;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.909919451394714;10.288996279670204;11.528632132136105;0.006509914685010093;0.21579574083772976;0.517426624245963;0.03890058848542296
10.939178745087407;10.288996279670204;11.579576071278538;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.968438038780098;10.305977592717683;11.613538697373496;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.997697332472796;10.373902844907596;11.613538697373496;0.014760775363344162;0.21579574083772976;0.517426624245963;0.03890058848542296
10.935328453645624;10.272014966622727;11.579576071278538;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.872959574818456;10.187108401385338;11.528632132136105;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.810590695991289;10.136164462242903;11.460706879946192;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.748221817164119;10.119183149195425;11.358819001661324;0.008311529084292366;0.21579574083772976;0.517426624245963;0.03890058848542296
10.737057859039066;10.085220523100467;11.375800314708801;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.72589390091401;10.06823921005299;11.358819001661324;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.714729942788951;10.085220523100467;11.324856375566368;0.011079152469534241;0.21579574083772976;0.517426624245963;0.03890058848542296
10.629161120478289;9.966351331768122;11.273912436423934;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.543592298167628;9.864463453483253;11.205987184234022;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.458023475856972;9.796538201293341;11.104099305949152;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.372454653546315;9.745594262150906;10.985230114616806;0.00673673388084983;0.21579574083772976;0.517426624245963;0.03890058848542296
10.308316624885329;9.64370638386604;10.95126748852185;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.244178596224357;9.575781131676127;10.883342236331938;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.18004056756344;9.541818505581169;10.798435671094548;0.008882097057676579;0.21579574083772976;0.517426624245963;0.03890058848542296
10.172265446591428;9.473893253391257;10.832398297189503;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.16449032562318;9.439930627296302;10.849379610236982;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.156715204702616;9.422949314248823;10.832398297189503;;0.21579574083772976;0.517426624245963;0.03890058848542296
10.148940084110894;9.439930627296302;10.78145435804707;0.047257360804832775;0.21579574083772976;0.517426624245963;0.03890058848542296
10.005841926134588;9.27011749682152;10.679566479762201;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.862743771559717;9.134266992441695;10.543715975382376;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.719645623506665;9.01539780110935;10.390884157955075;0.03806195814957576;0.21579574083772976;0.517426624245963;0.03890058848542296
9.664562028282841;8.930491235871958;10.373902844907596;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.609478445847941;8.879547296729525;10.322958905765162;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.5543948784963;8.845584670634569;10.238052340527771;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.499311328696798;8.828603357587092;10.136164462242903;0.007042599858393664;0.21579574083772976;0.517426624245963;0.03890058848542296
9.423287291890448;8.709734166254744;10.102201836147946;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.34726331975409;8.607846287969876;10.051257897005513;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.271239588244265;8.522939722732485;9.966351331768122;0.01646307855633329;0.21579574083772976;0.517426624245963;0.03890058848542296
9.2423705903942;8.471995783590051;9.966351331768122;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.213503204429973;8.421051844447618;9.949370018720643;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.184638676697933;8.38708921835266;9.915407392625688;;0.21579574083772976;0.517426624245963;0.03890058848542296
9.155778386675069;8.38708921835266;9.864463453483253;0.014473345277250079;0.21579574083772976;0.517426624245963;0.03890058848542296
9.16567364158081;8.38708921835266;9.88144476653073;;0.21579574083772976;0.517426624245963;0.03890058848542296
